referencia_busca_cliente;referencia;numero;recorrencia;id_importacao_pessoa;servicos.valor_unitario;servicos.nao_faturavel;data_primeiro_vencimento;dia_vencimento;data_vigencia_inicial;servicos.data_inicio_servico;data_vigencia_final;servicos.referencia;tipo_faturamento;codigo_banco_conta;codigo_forma_pagamento;codigo_plano_contas;servicos.codigos_vendedores;codigo_vendedor;servicos.comissoes;servicos.codigo_politica_comissao;indice_reajuste
1;3815;;1;10631;200,00;true;05/05/2025;5;05/12/2022;05/12/2022;;95;1;2;5;133;22;22;45;1;0
1;3815;;1;10631;20,00;true;05/05/2025;5;05/12/2022;05/12/2022;;117;1;2;5;133;22;22;45;1;0
1;3820;;1;10645;282,98;;06/05/2025;6;06/12/2022;06/12/2022;;4;1;2;5;133;7;7;45;1;0
1;3836;;1;10665;152,57;;10/05/2025;10;10/12/2022;10/12/2022;;119;1;2;5;133;22;22;45;1;0
1;3836;;1;10665;80,84;;10/05/2025;10;10/12/2022;10/12/2022;;95;1;2;5;133;22;22;45;1;0
1;3835;;1;10664;40,42;;15/05/2025;15;15/12/2022;15/12/2022;;95;1;2;5;133;22;22;45;1;0
1;3835;;1;10664;283,00;;15/05/2025;15;15/12/2022;15/12/2022;;4;1;2;5;133;22;22;45;1;0
1;148;330;1;6666;0,01;true;10/05/2025;10;22/12/2022;22/12/2022;;95;1;2;5;133;10;10;0;1;0
1;3822;;1;10649;0,01;true;25/05/2025;25;29/12/2022;29/12/2022;;127;1;2;5;133;58;58;0;1;0
1;3837;;1;10666;240,00;true;30/05/2025;30;30/12/2022;30/12/2022;;4;1;2;5;133;30;30;28;1;0
1;3837;;1;10666;120,00;true;30/05/2025;30;30/12/2022;30/12/2022;;95;1;2;5;133;30;30;28;1;0
1;3844;;1;10674;280,00;true;02/05/2025;2;01/01/2023;01/01/2023;;4;1;2;5;133;17;17;45;1;0
1;3844;;1;10674;190,00;true;02/05/2025;2;01/01/2023;01/01/2023;;95;1;2;5;133;17;17;45;1;0
1;2727;;1;9110;40,43;;07/05/2025;7;01/01/2023;01/01/2023;;123;1;2;5;133;22;22;45;1;0
1;3884;;1;10730;242,40;;10/05/2025;10;01/01/2023;01/01/2023;;4;1;2;5;133;20;20;0;1;0
1;3884;;1;10730;50,55;;10/05/2025;10;01/01/2023;01/01/2023;;123;1;2;5;133;20;20;0;1;0
1;2707;;1;8770;243,85;;30/05/2025;30;01/01/2023;01/01/2023;;95;1;2;5;133;2;2;0;1;0
1;3439;;1;10070;272,86;;05/05/2025;5;01/01/2023;01/01/2023;;95;1;2;5;133;91;91;0;1;0
1;11;192;1;7220;228,75;;02/05/2025;2;01/01/2023;01/01/2023;;95;1;2;5;133;30;30;28;1;0
1;2510;;1;8939;80,67;;02/05/2025;2;01/01/2023;01/01/2023;;95;1;2;5;133;30;30;28;1;0
1;3889;;1;10737;100,07;;05/05/2025;5;01/01/2023;01/01/2023;;116;1;2;5;133;51;51;33,33;1;0
1;3902;;1;10755;242,59;;20/05/2025;20;01/01/2023;01/01/2023;;4;1;2;5;133;20;20;0;1;0
1;3902;;1;10755;161,72;;20/05/2025;20;01/01/2023;01/01/2023;;95;1;2;5;133;20;20;0;1;0
1;3902;;1;10755;0,01;true;30/05/2025;30;01/01/2023;01/01/2023;;117;1;2;5;133;20;20;0;1;0
1;3912;;1;10778;190,02;true;03/05/2025;3;01/01/2023;01/01/2023;;4;1;2;5;133;18;18;45;1;0
1;3912;;1;10778;80,00;true;03/05/2025;3;01/01/2023;01/01/2023;;95;1;2;5;133;18;18;45;1;0
1;3912;;1;10778;80,00;true;03/05/2025;3;01/01/2023;01/01/2023;;117;1;2;5;133;18;18;45;1;0
1;3920;;1;10784;202,16;;05/05/2025;5;01/01/2023;01/01/2023;;31;1;2;5;133;22;22;0;1;0
1;3920;;1;10784;242,59;;05/05/2025;5;01/01/2023;01/01/2023;;4;1;2;5;133;22;22;45;1;0
1;3924;;1;10788;0,01;true;10/05/2025;10;01/01/2023;01/01/2023;;117;1;2;5;133;51;51;45;1;0
1;3928;1079;1;10793;394,26;;02/05/2025;2;01/01/2023;01/01/2023;;4;1;2;5;133;17;17;45;1;0
1;3929;;1;10796;242,59;;10/05/2025;10;01/01/2023;01/01/2023;;4;1;2;5;133;51;51;45;1;0
1;3929;;1;10796;60,64;;10/05/2025;10;01/01/2023;01/01/2023;;95;1;2;5;133;51;51;45;1;0
1;3929;;1;10796;0,01;true;10/05/2025;10;01/01/2023;01/01/2023;;117;1;2;5;133;51;51;0;1;0
1;3930;;1;10798;404,35;;03/05/2025;3;01/01/2023;01/01/2023;;4;1;2;5;133;10;10;0;1;0
1;3930;;1;10798;161,72;;03/05/2025;3;01/01/2023;01/01/2023;;95;1;2;5;133;10;10;0;1;0
1;3932;;1;10802;170,83;;10/05/2025;10;01/01/2023;01/01/2023;;119;1;2;5;133;16;16;45;1;0
1;304;513;1;5297;0,01;true;10/05/2025;10;01/01/2023;01/01/2023;;127;1;2;5;133;18;18;0;1;0
1;304;513;1;5297;242,58;;10/05/2025;10;01/01/2023;01/01/2023;;95;1;2;5;133;18;18;45;1;0
1;3933;;1;10803;161,74;;03/05/2025;3;01/01/2023;01/01/2023;;119;1;2;5;133;18;18;45;1;0
1;3938;;1;10813;115,23;;18/05/2025;18;01/01/2023;01/01/2023;;119;1;2;5;133;16;16;45;1;0
1;3938;;1;10813;115,23;;18/05/2025;18;01/01/2023;01/01/2023;;95;1;2;5;133;16;16;45;1;0
1;3940;;1;10816;225,84;;10/05/2025;10;01/01/2023;01/01/2023;;119;1;2;5;133;18;18;45;1;0
1;3945;;1;10821;171,52;;15/05/2025;15;01/01/2023;01/01/2023;;119;1;2;5;133;29;29;45;1;0
1;3945;;1;10821;151,63;;15/05/2025;15;01/01/2023;01/01/2023;;116;1;2;5;133;29;29;33,33;1;0
1;2189;;1;8443;0,01;true;30/05/2025;30;01/01/2023;01/01/2023;;95;1;2;5;133;20;20;0;1;0
1;3947;;1;10839;323,46;;03/05/2025;3;01/01/2023;01/01/2023;;4;1;2;5;133;18;18;45;1;0
1;3948;;1;10841;295,14;;03/05/2025;3;01/01/2023;01/01/2023;;4;1;2;5;133;18;18;45;1;0
1;3948;;1;10841;218,34;;03/05/2025;3;01/01/2023;01/01/2023;;95;1;2;5;133;18;18;45;1;0
1;370;580;1;6857;222,35;;03/05/2025;3;01/01/2023;01/01/2023;;95;1;2;5;133;33;33;0;1;0
1;3949;;1;10842;240,00;true;10/05/2025;10;01/01/2023;01/01/2023;;4;1;2;5;133;17;17;45;1;0
1;3950;;1;10843;259,10;;10/05/2025;10;01/01/2023;01/01/2023;;4;1;2;5;133;17;17;45;1;0
1;3950;;1;10843;86,36;;10/05/2025;10;01/01/2023;01/01/2023;;95;1;2;5;133;17;17;45;1;0
1;3950;;1;10843;0,01;true;10/05/2025;10;01/01/2023;01/01/2023;;117;1;2;5;133;17;17;0;1;0
1;3801;;1;7346;121,29;;05/05/2025;5;01/01/2023;01/01/2023;;116;1;2;5;133;22;22;0;1;0
1;167;349;1;5485;0,01;true;10/05/2025;10;01/01/2023;01/01/2023;;132;1;2;5;133;33;33;0;1;0
1;3228;;1;9773;0,01;true;10/05/2025;10;01/01/2023;01/01/2023;;132;1;2;5;133;33;33;0;1;0
1;3424;;1;10037;0,01;true;15/05/2025;15;01/01/2023;01/01/2023;;132;1;2;5;133;20;20;0;1;0
1;3446;;1;10079;0,01;true;25/05/2025;25;01/01/2023;01/01/2023;;132;1;2;5;133;24;24;0;1;0
1;3526;;1;10215;0,01;true;10/05/2025;10;01/01/2023;01/01/2023;;132;1;2;5;133;16;16;0;1;0
1;2881;;1;9307;0,01;true;25/05/2025;25;01/01/2023;01/01/2023;;132;1;2;5;133;20;20;0;1;0
1;595;814;1;5364;0,01;true;05/05/2025;5;01/01/2023;01/01/2023;;132;1;2;5;133;2;2;0;1;0
1;3180;;1;9702;0,01;true;03/05/2025;3;01/01/2023;01/01/2023;;132;1;2;5;133;16;16;0;1;0
1;3961;;1;9502;360,04;true;10/05/2025;10;01/01/2023;01/01/2023;;4;1;2;5;133;17;17;45;1;0
1;3961;;1;9502;120,00;true;10/05/2025;10;01/01/2023;01/01/2023;;95;1;2;5;133;17;17;45;1;0
1;62;243;1;7193;0,01;true;02/05/2025;2;01/01/2023;01/01/2023;;132;1;2;5;133;30;30;0;1;0
1;486;s699;1;5482;0,01;true;03/05/2025;3;01/01/2023;01/01/2023;;132;1;2;5;133;10;10;0;1;0
1;737;1004;1;6692;0,01;true;03/05/2025;3;01/01/2023;01/01/2023;;132;1;2;5;133;34;34;0;1;0
1;2797;;1;9201;0,01;true;30/05/2025;30;01/01/2023;01/01/2023;;132;1;2;5;133;10;10;0;1;0
1;3003;;1;9471;0,01;true;10/05/2025;10;01/01/2023;01/01/2023;;132;1;2;5;133;18;18;0;1;0
1;3298;;1;7245;0,01;true;10/05/2025;10;01/01/2023;01/01/2023;;132;1;2;5;133;30;30;0;1;0
1;3452;;1;10084;0,01;true;06/05/2025;6;01/01/2023;01/01/2023;;132;1;2;5;133;29;29;0;1;0
1;2934;;1;8353;121,29;;10/05/2025;10;01/01/2023;01/01/2023;;95;1;2;5;133;17;17;45;1;0
1;3129;;1;9647;373,92;;30/05/2025;30;01/01/2023;01/01/2023;;95;1;2;5;133;4;4;45;1;0
1;3924;;1;10788;40,43;;10/05/2025;10;01/01/2023;01/01/2023;;95;1;2;5;133;51;51;45;1;0
1;4002;;1;10906;0,01;true;15/05/2025;15;01/01/2023;01/01/2023;;117;1;2;5;133;18;18;45;1;0
1;3935;;1;10808;242,59;;05/05/2025;5;01/01/2023;01/01/2023;;4;1;2;5;133;18;18;45;1;0
1;3560;2550;1;10265;0,01;true;01/05/2025;1;01/01/2023;01/01/2023;;117;1;2;5;133;30;30;28;1;0
1;2970;;1;9420;101,08;;02/05/2025;2;01/01/2023;01/01/2023;;116;1;2;5;133;16;16;0;1;0
1;3892;;1;10743;374,76;true;03/05/2025;3;01/01/2023;01/01/2023;;4;1;2;5;133;18;18;45;1;0
1;3936;;1;10811;240,02;true;02/05/2025;2;02/01/2023;02/01/2023;;4;1;2;5;133;17;17;45;1;0
1;3827;;1;10656;747,84;;03/05/2025;3;03/01/2023;03/01/2023;;4;0;3;5;;10;10;0;1;0
1;3827;;1;10656;20,21;;03/05/2025;3;03/01/2023;03/01/2023;;31;0;3;5;;10;10;0;1;0
1;178;360;1;7372;161,73;;10/05/2025;10;05/01/2023;05/01/2023;;18;0;3;5;;22;22;45;1;0
1;3127;;1;9645;242,59;;05/05/2025;5;05/01/2023;05/01/2023;;4;1;2;5;133;30;30;28;1;0
1;3127;;1;9645;90,97;;05/05/2025;5;05/01/2023;05/01/2023;;95;1;2;5;133;30;30;28;1;0
1;3815;;1;10631;140,00;true;05/05/2025;5;05/01/2023;05/01/2023;;18;1;2;5;133;22;22;45;1;0
1;3875;;1;8606;80,86;;22/05/2025;22;05/01/2023;05/01/2023;;95;1;2;5;133;2;2;0;1;0
1;3924;;1;10788;302,48;;10/05/2025;10;10/01/2023;10/01/2023;;4;1;2;5;133;51;51;45;1;0
1;3796;;1;10605;80,86;;10/05/2025;10;10/01/2023;10/01/2023;;95;1;2;5;133;20;20;0;1;0
1;556;773;1;7477;50,55;;10/05/2025;10;10/01/2023;10/01/2023;;4;1;2;5;133;26;26;45;1;0
1;3924;;1;10788;0,01;true;10/05/2025;10;11/01/2023;11/01/2023;;127;1;2;5;133;51;51;0;1;0
1;3858;;1;10687;0,01;true;10/05/2025;10;16/01/2023;16/01/2023;;117;0;3;5;;20;20;0;1;0
1;3832;;1;10661;0,01;true;10/05/2025;10;16/01/2023;16/01/2023;;117;1;2;5;133;33;33;0;1;0
1;496;710;1;5673;101,08;;10/05/2025;10;20/01/2023;20/01/2023;;95;1;2;5;133;60;60;0;1;0
1;3789;;1;10595;300,00;true;23/05/2025;23;23/01/2023;23/01/2023;;4;1;2;5;133;30;30;28;1;0
1;3789;;1;10595;100,00;true;23/05/2025;23;23/01/2023;23/01/2023;;95;1;2;5;133;30;30;28;1;0
1;3789;;1;10595;50,00;true;23/05/2025;23;23/01/2023;23/01/2023;;117;1;2;5;133;30;30;28;1;0
1;3807;;1;10623;0,01;true;03/05/2025;3;01/02/2023;01/02/2023;;120;0;3;5;;20;20;0;1;0
1;2750;;1;9145;274,65;;20/05/2025;20;01/02/2023;01/02/2023;;4;1;2;5;133;33;33;0;1;0
1;2443;;1;8782;150,99;;17/05/2025;17;01/02/2023;01/02/2023;;119;1;2;5;133;22;22;45;1;0
1;3952;;1;10845;235,03;;10/05/2025;10;01/02/2023;01/02/2023;;4;1;2;5;133;17;17;45;1;0
1;3952;;1;10845;21,36;;10/05/2025;10;01/02/2023;01/02/2023;;95;1;2;5;133;17;17;45;1;0
1;3952;;1;10845;21,36;;10/05/2025;10;01/02/2023;01/02/2023;;117;1;2;5;133;17;17;45;1;0
1;3960;;1;10853;282,24;;10/05/2025;10;01/02/2023;01/02/2023;;4;1;2;5;133;20;20;0;1;0
1;3960;;1;10853;382,69;;10/05/2025;10;01/02/2023;01/02/2023;;95;1;2;5;133;20;20;0;1;0
1;3962;;1;10854;320,48;;05/05/2025;5;01/02/2023;01/02/2023;;4;1;2;5;133;30;30;28;1;0
1;1439;1238;1;6875;320,50;;03/05/2025;3;01/02/2023;01/02/2023;;95;1;2;5;133;34;34;0;1;0
1;1439;1238;1;6875;192,30;;03/05/2025;3;01/02/2023;01/02/2023;;116;1;2;5;133;34;34;0;1;0
1;863;1136;1;5858;747,84;;03/05/2025;3;01/02/2023;01/02/2023;;31;1;2;5;133;11;11;45;1;0
1;3980;13;1;10887;128,19;;03/05/2025;3;01/02/2023;01/02/2023;;120;1;2;5;133;18;18;45;1;0
1;3980;13;1;10887;512,70;;03/05/2025;3;01/02/2023;01/02/2023;;4;1;2;5;133;18;18;45;1;0
1;3990;;1;10894;149,56;;10/05/2025;10;01/02/2023;01/02/2023;;119;1;2;5;133;2;2;45;1;0
1;3993;;1;10898;320,04;true;15/05/2025;15;01/02/2023;01/02/2023;;4;1;2;5;133;29;29;45;1;0
1;3993;;1;10898;200,04;true;15/05/2025;15;01/02/2023;01/02/2023;;95;1;2;5;133;29;29;45;1;0
1;3997;;1;10901;169,46;true;10/05/2025;10;01/02/2023;01/02/2023;;119;1;2;5;133;12;12;45;1;0
1;3997;;1;10901;160,00;true;10/05/2025;10;01/02/2023;01/02/2023;;95;1;2;5;133;12;12;45;1;0
1;2361;8673;1;8673;132,44;;28/05/2025;28;01/02/2023;01/02/2023;;95;1;2;5;133;34;34;0;1;0
1;3668;;1;10421;106,83;;22/05/2025;22;01/02/2023;01/02/2023;;116;1;2;5;133;20;20;0;1;0
1;2637;;1;5747;826,24;;30/05/2025;30;02/02/2023;02/02/2023;;95;1;2;5;133;4;4;45;1;0
1;3511;;1;10195;192,30;;03/05/2025;3;03/02/2023;03/02/2023;;95;1;2;5;133;18;18;45;1;0
1;3933;;1;10803;128,19;;03/05/2025;3;03/02/2023;03/02/2023;;95;1;2;5;133;18;18;45;1;0
1;3985;;1;10889;320,50;;03/05/2025;3;03/02/2023;03/02/2023;;4;1;2;5;133;18;18;45;1;0
1;3985;;1;10889;106,80;;03/05/2025;3;03/02/2023;03/02/2023;;95;1;2;5;133;18;18;45;1;0
1;3985;;1;10889;0,01;true;03/05/2025;3;03/02/2023;03/02/2023;;117;1;2;5;133;18;18;45;1;0
1;3986;;1;10890;320,50;;03/05/2025;3;03/02/2023;03/02/2023;;4;1;2;5;133;18;18;45;1;0
1;3986;;1;10890;170,88;;03/05/2025;3;03/02/2023;03/02/2023;;95;1;2;5;133;18;18;45;1;0
1;3986;;1;10890;0,01;true;03/05/2025;3;03/02/2023;03/02/2023;;117;1;2;5;133;18;18;45;1;0
1;3986;;1;10890;117,51;;03/05/2025;3;03/02/2023;03/02/2023;;116;1;2;5;133;18;18;0;1;0
1;4025;;1;10929;200,00;true;10/05/2025;10;03/02/2023;03/02/2023;;4;1;2;5;133;24;24;30;1;0
1;3971;;1;10865;140,01;true;05/05/2025;5;05/02/2023;05/02/2023;;4;1;2;5;133;2;2;30;1;0
1;2849;;1;9257;32,05;;05/05/2025;5;05/02/2023;05/02/2023;;117;1;2;5;133;24;24;30;1;0
1;3989;;1;10893;149,56;;05/05/2025;5;05/02/2023;05/02/2023;;119;1;2;5;133;21;21;45;1;0
1;3960;;1;10853;529,65;;10/05/2025;10;05/02/2023;05/02/2023;;31;1;2;5;133;20;20;0;1;0
1;4017;;1;10921;149,56;;05/05/2025;5;05/02/2023;05/02/2023;;119;1;2;5;133;21;21;45;1;0
1;4017;;1;10921;211,00;;05/05/2025;5;05/02/2023;05/02/2023;;95;1;2;5;133;21;21;45;1;0
1;3981;;1;10888;213,66;;10/05/2025;10;10/02/2023;10/02/2023;;119;1;2;5;133;2;2;30;1;0
1;763;1030;1;6250;247,46;true;13/05/2025;13;13/02/2023;13/02/2023;;4;1;2;5;133;17;17;45;1;0
1;3974;;1;10880;299,12;;15/05/2025;15;15/02/2023;15/02/2023;;4;1;2;5;133;7;7;45;1;0
1;3974;;1;10880;213,65;;15/05/2025;15;15/02/2023;15/02/2023;;95;1;2;5;133;7;7;45;1;0
1;3974;;1;10880;42,73;;15/05/2025;15;15/02/2023;15/02/2023;;124;1;2;5;133;7;7;45;1;0
1;3974;;1;10880;0,01;true;15/05/2025;15;15/02/2023;15/02/2023;;117;1;2;5;133;7;7;0;1;0
1;1850;2104;1;8121;0,01;true;20/05/2025;20;24/02/2023;24/02/2023;;127;1;2;5;133;10;10;0;1;0
1;2572;;1;9024;0,01;true;20/05/2025;20;24/02/2023;24/02/2023;;127;1;2;5;133;20;20;0;1;0
1;1849;2103;1;8170;0,01;true;20/05/2025;20;24/02/2023;24/02/2023;;127;1;2;5;133;20;20;0;1;0
1;3507;;1;10186;0,01;true;20/05/2025;20;24/02/2023;24/02/2023;;127;1;2;5;133;20;20;0;1;0
1;3680;;1;10432;0,01;true;10/05/2025;10;24/02/2023;24/02/2023;;127;1;2;5;133;20;20;0;1;0
1;2582;;1;9038;161,95;;05/05/2025;5;01/03/2023;01/03/2023;;116;0;3;5;;20;20;0;1;0
1;2582;;1;9038;129,55;;05/05/2025;5;01/03/2023;01/03/2023;;120;0;3;5;;20;20;0;1;0
1;3847;;1;10677;302,28;;10/05/2025;10;01/03/2023;01/03/2023;;4;1;2;5;133;20;20;0;1;0
1;3847;;1;10677;313,10;;10/05/2025;10;01/03/2023;01/03/2023;;95;1;2;5;133;20;20;0;1;0
1;3919;;1;10783;0,01;true;05/05/2025;5;01/03/2023;01/03/2023;;117;1;2;5;133;2;2;0;1;0
1;3922;;1;10786;475,02;;05/05/2025;5;01/03/2023;01/03/2023;;4;1;2;5;133;2;2;0;1;0
1;3922;;1;10786;237,50;;05/05/2025;5;01/03/2023;01/03/2023;;95;1;2;5;133;2;2;0;1;0
1;3956;;1;10848;194,34;;02/05/2025;2;01/03/2023;01/03/2023;;119;1;2;5;133;17;17;45;1;0
1;3966;;1;10857;388,68;;28/05/2025;28;01/03/2023;01/03/2023;;4;1;2;5;133;20;20;0;1;0
1;3966;;1;10857;345,44;;28/05/2025;28;01/03/2023;01/03/2023;;95;1;2;5;133;20;20;0;1;0
1;3966;;1;10857;0,01;true;28/05/2025;28;01/03/2023;01/03/2023;;120;1;2;5;133;20;20;0;1;0
1;863;1136;1;5858;1813,80;;03/05/2025;3;01/03/2023;01/03/2023;;95;1;2;5;133;11;11;45;1;0
1;863;1136;1;5858;284,47;;03/05/2025;3;01/03/2023;01/03/2023;;116;1;2;5;133;11;11;45;1;0
1;3991;;1;8100;285,00;;05/05/2025;5;01/03/2023;01/03/2023;;4;1;2;5;133;22;22;45;1;0
1;3991;;1;8100;64,78;;05/05/2025;5;01/03/2023;01/03/2023;;95;1;2;5;133;22;22;45;1;0
1;3683;;1;10435;161,95;;28/05/2025;28;01/03/2023;01/03/2023;;4;1;2;5;133;16;16;45;1;0
1;3991;;1;8100;125,23;;05/05/2025;5;01/03/2023;01/03/2023;;116;1;2;5;133;22;22;0;1;0
1;4001;;1;10905;345,48;;05/05/2025;5;01/03/2023;01/03/2023;;4;1;2;5;133;22;22;45;1;0
1;4002;;1;10906;151,14;;15/05/2025;15;01/03/2023;01/03/2023;;119;1;2;5;133;18;18;45;1;0
1;4002;;1;10906;161,92;;15/05/2025;15;01/03/2023;01/03/2023;;95;1;2;5;133;18;18;45;1;0
1;4003;;1;10907;200,00;true;25/05/2025;25;01/03/2023;01/03/2023;;4;1;2;5;133;12;12;45;1;0
1;4005;;1;10909;279,84;;08/05/2025;8;01/03/2023;01/03/2023;;4;1;2;5;133;16;16;45;1;0
1;4005;;1;10909;341,99;;08/05/2025;8;01/03/2023;01/03/2023;;95;1;2;5;133;16;16;45;1;0
1;4012;;1;10917;43,18;;03/05/2025;3;01/03/2023;01/03/2023;;95;1;2;5;133;30;30;28;1;0
1;4034;;1;10947;291,50;;20/05/2025;20;01/03/2023;01/03/2023;;4;1;2;5;133;20;20;0;1;0
1;4037;;1;10951;237,51;;05/05/2025;5;01/03/2023;01/03/2023;;4;1;2;5;133;16;16;45;1;0
1;4037;;1;10951;129,54;;05/05/2025;5;01/03/2023;01/03/2023;;95;1;2;5;133;16;16;45;1;0
1;4041;;1;9272;906,88;;21/05/2025;21;01/03/2023;01/03/2023;;4;1;2;5;133;2;2;0;1;0
1;4041;;1;9272;226,70;;21/05/2025;21;01/03/2023;01/03/2023;;117;1;2;5;133;2;2;0;1;0
1;4041;;1;9272;129,55;;21/05/2025;21;01/03/2023;01/03/2023;;120;1;2;5;133;2;2;0;1;0
1;4041;;1;9272;161,95;;21/05/2025;21;01/03/2023;01/03/2023;;116;1;2;5;133;2;2;0;1;0
1;4041;;1;9272;161,95;;21/05/2025;21;01/03/2023;01/03/2023;;136;1;2;5;133;2;2;0;1;0
1;4041;;1;9272;0,01;true;21/05/2025;21;01/03/2023;01/03/2023;;132;1;2;5;133;2;2;0;1;0
1;4041;;1;9272;0,01;true;21/05/2025;21;01/03/2023;01/03/2023;;127;1;2;5;133;2;2;0;1;0
1;4042;;1;10963;350,00;true;20/05/2025;20;01/03/2023;01/03/2023;;4;1;2;5;133;85;85;45;1;0
1;4042;;1;10963;300,00;true;20/05/2025;20;01/03/2023;01/03/2023;;95;1;2;5;133;85;85;45;1;0
1;4042;;1;10963;60,00;true;20/05/2025;20;01/03/2023;01/03/2023;;123;1;2;5;133;85;85;45;1;0
1;2261;;1;8524;260,10;true;05/05/2025;5;01/03/2023;01/03/2023;;4;1;2;5;133;21;21;45;1;0
1;2261;;1;8524;73,10;true;05/05/2025;5;01/03/2023;01/03/2023;;95;1;2;5;133;21;21;45;1;0
1;4079;;1;11003;172,74;;20/05/2025;20;01/03/2023;01/03/2023;;119;1;2;5;133;18;18;45;1;0
1;631;893;1;7175;138,75;;09/05/2025;9;01/03/2023;01/03/2023;;119;1;2;5;133;21;21;45;1;0
1;4094;;1;11018;453,44;;22/05/2025;22;01/03/2023;01/03/2023;;4;1;2;5;133;20;20;0;1;0
1;4094;;1;11018;86,36;;22/05/2025;22;01/03/2023;01/03/2023;;31;1;2;5;133;20;20;0;1;0
1;4041;;1;9272;215,92;;21/05/2025;21;01/03/2023;01/03/2023;;31;1;2;5;133;2;2;0;1;0
1;4016;;1;10920;269,92;;02/05/2025;2;02/03/2023;02/03/2023;;119;1;2;5;133;17;17;45;1;0
1;4016;;1;10920;0,01;true;02/05/2025;2;02/03/2023;02/03/2023;;117;1;2;5;133;17;17;0;1;0
1;4010;;1;10915;345,48;;03/05/2025;3;03/03/2023;03/03/2023;;4;1;2;5;133;18;18;45;1;0
1;4010;;1;10915;172,72;;03/05/2025;3;03/03/2023;03/03/2023;;95;1;2;5;133;18;18;45;1;0
1;4010;;1;10915;0,01;true;03/05/2025;3;03/03/2023;03/03/2023;;117;1;2;5;133;18;18;45;1;0
1;4010;;1;10915;53,99;;03/05/2025;3;03/03/2023;03/03/2023;;116;1;2;5;133;18;18;0;1;0
1;4012;;1;10917;226,70;;03/05/2025;3;03/03/2023;03/03/2023;;4;1;2;5;133;30;30;28;1;0
1;3977;;1;9705;457,80;;05/05/2025;5;05/03/2023;05/03/2023;;4;1;2;5;133;22;22;45;1;0
1;3977;;1;9705;113,36;;05/05/2025;5;05/03/2023;05/03/2023;;120;1;2;5;133;22;22;45;1;0
1;3977;;1;9705;238,62;;05/05/2025;5;05/03/2023;05/03/2023;;95;1;2;5;133;22;22;45;1;0
1;3977;;1;9705;53,98;;05/05/2025;5;05/03/2023;05/03/2023;;117;1;2;5;133;22;22;45;1;0
1;4011;;1;10916;259,10;;05/05/2025;5;05/03/2023;05/03/2023;;4;1;2;5;133;22;22;45;1;0
1;4011;;1;10916;140,37;;05/05/2025;5;05/03/2023;05/03/2023;;95;1;2;5;133;22;22;45;1;0
1;4013;;1;8014;374,00;true;05/05/2025;5;05/03/2023;05/03/2023;;4;1;2;5;133;58;58;45;1;0
1;2750;;1;9145;53,99;;20/05/2025;20;05/03/2023;05/03/2023;;95;1;2;5;133;33;33;0;1;0
1;3977;;1;9705;205,12;;05/05/2025;5;05/03/2023;05/03/2023;;18;1;2;5;133;22;22;45;1;0
1;419;631;1;7360;43,18;;15/05/2025;15;05/03/2023;05/03/2023;;124;1;2;5;133;22;22;45;1;0
1;4030;;1;10943;205,12;;08/05/2025;8;08/03/2023;08/03/2023;;119;1;2;5;133;16;16;45;1;0
1;4030;;1;10943;107,98;;08/05/2025;8;08/03/2023;08/03/2023;;95;1;2;5;133;16;16;45;1;0
1;3981;;1;10888;161,95;;10/05/2025;10;10/03/2023;10/03/2023;;116;1;2;5;133;2;2;30;1;0
1;4040;;1;10956;507,40;;10/05/2025;10;10/03/2023;10/03/2023;;4;1;2;5;133;20;20;0;1;0
1;4048;;1;10972;367,50;;03/05/2025;3;10/03/2023;10/03/2023;;4;1;2;5;133;18;18;45;1;0
1;4048;;1;10972;96,72;;03/05/2025;3;10/03/2023;10/03/2023;;95;1;2;5;133;18;18;45;1;0
1;4049;;1;10972;291,50;;03/05/2025;3;10/03/2023;10/03/2023;;4;1;2;5;133;18;18;45;1;0
1;4056;;1;10978;507,40;;10/05/2025;10;10/03/2023;10/03/2023;;4;1;2;5;133;34;34;0;1;0
1;4056;;1;10978;323,94;;10/05/2025;10;10/03/2023;10/03/2023;;95;1;2;5;133;34;34;0;1;0
1;3045;;1;9538;107,96;;20/05/2025;20;20/03/2023;20/03/2023;;116;1;2;5;133;20;20;0;1;0
1;4057;;1;10980;295,80;;23/05/2025;23;23/03/2023;23/03/2023;;4;1;2;5;133;16;16;45;1;0
1;4057;;1;10980;146,80;;23/05/2025;23;23/03/2023;23/03/2023;;95;1;2;5;133;16;16;45;1;0
1;4058;;1;10981;240,02;true;25/05/2025;25;25/03/2023;25/03/2023;;4;1;2;5;133;17;17;45;1;0
1;4047;;1;10971;388,65;;27/05/2025;27;27/03/2023;27/03/2023;;4;1;2;5;133;30;30;28;1;0
1;4047;;1;10971;269,92;;27/05/2025;27;27/03/2023;27/03/2023;;95;1;2;5;133;30;30;28;1;0
1;975;1834;1;8042;0,01;true;05/05/2025;5;29/03/2023;29/03/2023;;116;1;2;5;133;24;24;0;1;0
1;3988;;1;10892;302,28;;30/05/2025;30;30/03/2023;30/03/2023;;4;1;2;5;133;20;20;0;1;0
1;3988;;1;10892;215,94;;30/05/2025;30;30/03/2023;30/03/2023;;95;1;2;5;133;20;20;0;1;0
1;3044;;1;9536;0,01;true;30/05/2025;30;30/03/2023;30/03/2023;;95;1;2;5;133;11;11;45;1;0
1;174;356;1;6688;54,05;;05/05/2025;5;01/04/2023;01/04/2023;;116;0;3;5;;2;2;0;1;0
